District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
ARMADALE DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
CANNINGTON DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,2,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0009157047950881594
FREMANTLE DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,1,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.00035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,1,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.000344923927027894
MANDURAH DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,2,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.000689847854055788
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,1,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.00039856198834604744
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,1,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0003382354930797018
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
PERTH DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
WHEATBELT DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Deprivation of Liberty,2014-04-01,2014,April,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0035754509537515417
ARMADALE DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,2,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0008057011412756667
CANNINGTON DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,2,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0009157047950881594
FREMANTLE DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,1,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.00035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0018980734554427255
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,2,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0005418380229414219
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,3,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.008548957027242676
MANDURAH DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,3,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.001034771781083682
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0016457925313934924
MIDLAND DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,1,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.00039856198834604744
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,4,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0013529419723188071
PERTH DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,3,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0021570784529433337
PILBARA DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
WHEATBELT DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Deprivation of Liberty,2014-05-01,2014,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,3,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0012085517119135
CANNINGTON DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,2,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0009157047950881594
FREMANTLE DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,1,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.00035701662626428515
FREMANTLE DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,2,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,1,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00027091901147071094
JOONDALUP DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,4,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.001379695708111576
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,1,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0003382354930797018
PERTH DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,4,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0028761046039244447
PILBARA DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
WHEATBELT DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Deprivation of Liberty,2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,3,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0012085517119135
CANNINGTON DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
FREMANTLE DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,2,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,3,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.005694220366328177
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,3,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0008127570344121329
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,2,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.000689847854055788
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,2,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0007971239766920949
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,1,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0003382354930797018
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,1,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0003382354930797018
PERTH DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
WHEATBELT DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Deprivation of Liberty,2014-07-01,2014,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
CANNINGTON DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,4,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0018314095901763188
FREMANTLE DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,2,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,2,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,1,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00027091901147071094
JOONDALUP DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,1,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.000344923927027894
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,1,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0016457925313934924
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MIDLAND DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,3,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0011956859650381424
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
PERTH DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,1,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0007190261509811112
PERTH DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,1,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0005298181664052897
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,1,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Deprivation of Liberty,2014-08-01,2014,August,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
CANNINGTON DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
FREMANTLE DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,1,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.00035701662626428515
FREMANTLE DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,1,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0018980734554427255
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,2,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0005418380229414219
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,3,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.001034771781083682
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,1,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0016457925313934924
MIDLAND DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,1,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.00039856198834604744
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,2,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0006764709861594036
MIRRABOOKA DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,2,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0006764709861594036
PERTH DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,2,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0014380523019622224
PILBARA DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
WHEATBELT DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Deprivation of Liberty,2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Deprivation of Liberty,2014-10-01,2014,October,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Deprivation of Liberty,2014-10-01,2014,October,4,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0016114022825513333
