District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
MANDURAH DISTRICT,Robbery,2017-01-01,2017,January,11,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0037941631973068338
MID WEST-GASCOYNE DISTRICT,Robbery,2017-01-01,2017,January,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Robbery,2017-01-01,2017,January,4,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.00658317012557397
MIDLAND DISTRICT,Robbery,2017-01-01,2017,January,1,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00039856198834604744
MIDLAND DISTRICT,Robbery,2017-01-01,2017,January,10,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.003985619883460475
MIRRABOOKA DISTRICT,Robbery,2017-01-01,2017,January,1,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0003382354930797018
MIRRABOOKA DISTRICT,Robbery,2017-01-01,2017,January,15,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.005073532396195527
PERTH DISTRICT,Robbery,2017-01-01,2017,January,1,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0007190261509811112
PERTH DISTRICT,Robbery,2017-01-01,2017,January,7,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.005033183056867778
PILBARA DISTRICT,Robbery,2017-01-01,2017,January,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0
PILBARA DISTRICT,Robbery,2017-01-01,2017,January,6,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.010885538562020354
SOUTH WEST DISTRICT,Robbery,2017-01-01,2017,January,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
SOUTH WEST DISTRICT,Robbery,2017-01-01,2017,January,6,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.003178908998431738
WHEATBELT DISTRICT,Robbery,2017-01-01,2017,January,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
WHEATBELT DISTRICT,Robbery,2017-01-01,2017,January,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Robbery,2017-02-01,2017,February,0,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0
ARMADALE DISTRICT,Robbery,2017-02-01,2017,February,12,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.004834206847654
CANNINGTON DISTRICT,Robbery,2017-02-01,2017,February,1,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0004578523975440797
CANNINGTON DISTRICT,Robbery,2017-02-01,2017,February,7,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.003204966782808558
FREMANTLE DISTRICT,Robbery,2017-02-01,2017,February,0,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0
FREMANTLE DISTRICT,Robbery,2017-02-01,2017,February,3,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0010710498787928555
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-02-01,2017,February,3,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.005694220366328177
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-02-01,2017,February,3,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.005694220366328177
GREAT SOUTHERN DISTRICT,Robbery,2017-02-01,2017,February,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
GREAT SOUTHERN DISTRICT,Robbery,2017-02-01,2017,February,1,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Robbery,2017-02-01,2017,February,1,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.00027091901147071094
JOONDALUP DISTRICT,Robbery,2017-02-01,2017,February,14,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0037928661605899534
KIMBERLEY DISTRICT,Robbery,2017-02-01,2017,February,2,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0056993046848284505
KIMBERLEY DISTRICT,Robbery,2017-02-01,2017,February,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Robbery,2017-02-01,2017,February,1,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.000344923927027894
MANDURAH DISTRICT,Robbery,2017-02-01,2017,February,6,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.002069543562167364
MID WEST-GASCOYNE DISTRICT,Robbery,2017-02-01,2017,February,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Robbery,2017-02-01,2017,February,2,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.003291585062786985
MIDLAND DISTRICT,Robbery,2017-02-01,2017,February,2,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0007971239766920949
MIDLAND DISTRICT,Robbery,2017-02-01,2017,February,7,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.002789933918422332
MIRRABOOKA DISTRICT,Robbery,2017-02-01,2017,February,1,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0003382354930797018
MIRRABOOKA DISTRICT,Robbery,2017-02-01,2017,February,13,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.004397061410036124
PERTH DISTRICT,Robbery,2017-02-01,2017,February,4,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0028761046039244447
PERTH DISTRICT,Robbery,2017-02-01,2017,February,9,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.006471235358830001
PILBARA DISTRICT,Robbery,2017-02-01,2017,February,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0
PILBARA DISTRICT,Robbery,2017-02-01,2017,February,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.003628512854006785
SOUTH WEST DISTRICT,Robbery,2017-02-01,2017,February,0,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0
SOUTH WEST DISTRICT,Robbery,2017-02-01,2017,February,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Robbery,2017-02-01,2017,February,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
WHEATBELT DISTRICT,Robbery,2017-02-01,2017,February,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
ARMADALE DISTRICT,Robbery,2017-03-01,2017,March,1,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0004028505706378333
ARMADALE DISTRICT,Robbery,2017-03-01,2017,March,14,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.005639907988929666
CANNINGTON DISTRICT,Robbery,2017-03-01,2017,March,2,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0009157047950881594
CANNINGTON DISTRICT,Robbery,2017-03-01,2017,March,14,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.006409933565617116
FREMANTLE DISTRICT,Robbery,2017-03-01,2017,March,2,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0007140332525285703
FREMANTLE DISTRICT,Robbery,2017-03-01,2017,March,14,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.004998232767699992
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-03-01,2017,March,1,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0018980734554427255
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-03-01,2017,March,2,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Robbery,2017-03-01,2017,March,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
GREAT SOUTHERN DISTRICT,Robbery,2017-03-01,2017,March,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
JOONDALUP DISTRICT,Robbery,2017-03-01,2017,March,4,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0010836760458828437
JOONDALUP DISTRICT,Robbery,2017-03-01,2017,March,9,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0024382711032363987
KIMBERLEY DISTRICT,Robbery,2017-03-01,2017,March,0,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0
KIMBERLEY DISTRICT,Robbery,2017-03-01,2017,March,5,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.014248261712071126
MANDURAH DISTRICT,Robbery,2017-03-01,2017,March,4,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.001379695708111576
MANDURAH DISTRICT,Robbery,2017-03-01,2017,March,5,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.00172461963513947
MID WEST-GASCOYNE DISTRICT,Robbery,2017-03-01,2017,March,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Robbery,2017-03-01,2017,March,2,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.003291585062786985
MIDLAND DISTRICT,Robbery,2017-03-01,2017,March,1,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00039856198834604744
MIDLAND DISTRICT,Robbery,2017-03-01,2017,March,6,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.002391371930076285
MIRRABOOKA DISTRICT,Robbery,2017-03-01,2017,March,1,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0003382354930797018
MIRRABOOKA DISTRICT,Robbery,2017-03-01,2017,March,13,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.004397061410036124
PERTH DISTRICT,Robbery,2017-03-01,2017,March,0,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0
PERTH DISTRICT,Robbery,2017-03-01,2017,March,8,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0057522092078488895
PILBARA DISTRICT,Robbery,2017-03-01,2017,March,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0
PILBARA DISTRICT,Robbery,2017-03-01,2017,March,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.003628512854006785
SOUTH WEST DISTRICT,Robbery,2017-03-01,2017,March,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
SOUTH WEST DISTRICT,Robbery,2017-03-01,2017,March,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Robbery,2017-03-01,2017,March,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
WHEATBELT DISTRICT,Robbery,2017-03-01,2017,March,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Robbery,2017-04-01,2017,April,1,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0004028505706378333
ARMADALE DISTRICT,Robbery,2017-04-01,2017,April,9,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0036256551357404998
CANNINGTON DISTRICT,Robbery,2017-04-01,2017,April,2,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0009157047950881594
CANNINGTON DISTRICT,Robbery,2017-04-01,2017,April,19,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.008699195553337515
FREMANTLE DISTRICT,Robbery,2017-04-01,2017,April,1,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.00035701662626428515
FREMANTLE DISTRICT,Robbery,2017-04-01,2017,April,4,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0014280665050571406
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-04-01,2017,April,0,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-04-01,2017,April,0,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0
GREAT SOUTHERN DISTRICT,Robbery,2017-04-01,2017,April,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
GREAT SOUTHERN DISTRICT,Robbery,2017-04-01,2017,April,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
JOONDALUP DISTRICT,Robbery,2017-04-01,2017,April,4,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0010836760458828437
JOONDALUP DISTRICT,Robbery,2017-04-01,2017,April,8,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0021673520917656875
KIMBERLEY DISTRICT,Robbery,2017-04-01,2017,April,0,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0
KIMBERLEY DISTRICT,Robbery,2017-04-01,2017,April,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
MANDURAH DISTRICT,Robbery,2017-04-01,2017,April,1,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.000344923927027894
MANDURAH DISTRICT,Robbery,2017-04-01,2017,April,11,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0037941631973068338
MID WEST-GASCOYNE DISTRICT,Robbery,2017-04-01,2017,April,2,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.003291585062786985
MID WEST-GASCOYNE DISTRICT,Robbery,2017-04-01,2017,April,3,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.004937377594180477
MIDLAND DISTRICT,Robbery,2017-04-01,2017,April,3,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0011956859650381424
MIDLAND DISTRICT,Robbery,2017-04-01,2017,April,6,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.002391371930076285
MIRRABOOKA DISTRICT,Robbery,2017-04-01,2017,April,0,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0
MIRRABOOKA DISTRICT,Robbery,2017-04-01,2017,April,13,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.004397061410036124
PERTH DISTRICT,Robbery,2017-04-01,2017,April,0,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0
PERTH DISTRICT,Robbery,2017-04-01,2017,April,11,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.007909287660792224
PILBARA DISTRICT,Robbery,2017-04-01,2017,April,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0
PILBARA DISTRICT,Robbery,2017-04-01,2017,April,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Robbery,2017-04-01,2017,April,0,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0
SOUTH WEST DISTRICT,Robbery,2017-04-01,2017,April,2,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0010596363328105793
WHEATBELT DISTRICT,Robbery,2017-04-01,2017,April,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
WHEATBELT DISTRICT,Robbery,2017-04-01,2017,April,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Robbery,2017-05-01,2017,May,1,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0004028505706378333
ARMADALE DISTRICT,Robbery,2017-05-01,2017,May,16,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.006445609130205333
CANNINGTON DISTRICT,Robbery,2017-05-01,2017,May,1,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0004578523975440797
CANNINGTON DISTRICT,Robbery,2017-05-01,2017,May,10,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.004578523975440797
FREMANTLE DISTRICT,Robbery,2017-05-01,2017,May,0,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0
FREMANTLE DISTRICT,Robbery,2017-05-01,2017,May,7,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.002499116383849996
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-05-01,2017,May,0,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-05-01,2017,May,3,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.005694220366328177
GREAT SOUTHERN DISTRICT,Robbery,2017-05-01,2017,May,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
GREAT SOUTHERN DISTRICT,Robbery,2017-05-01,2017,May,1,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Robbery,2017-05-01,2017,May,3,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0008127570344121329
JOONDALUP DISTRICT,Robbery,2017-05-01,2017,May,10,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0027091901147071095
KIMBERLEY DISTRICT,Robbery,2017-05-01,2017,May,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
KIMBERLEY DISTRICT,Robbery,2017-05-01,2017,May,3,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.008548957027242676
MANDURAH DISTRICT,Robbery,2017-05-01,2017,May,1,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.000344923927027894
MANDURAH DISTRICT,Robbery,2017-05-01,2017,May,9,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.003104315343251046
MID WEST-GASCOYNE DISTRICT,Robbery,2017-05-01,2017,May,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Robbery,2017-05-01,2017,May,2,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.003291585062786985
MIDLAND DISTRICT,Robbery,2017-05-01,2017,May,5,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0019928099417302375
MIDLAND DISTRICT,Robbery,2017-05-01,2017,May,9,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0035870578951144273
MIRRABOOKA DISTRICT,Robbery,2017-05-01,2017,May,0,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0
MIRRABOOKA DISTRICT,Robbery,2017-05-01,2017,May,16,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.005411767889275229
PERTH DISTRICT,Robbery,2017-05-01,2017,May,3,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0021570784529433337
PERTH DISTRICT,Robbery,2017-05-01,2017,May,13,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.009347339962754445
PILBARA DISTRICT,Robbery,2017-05-01,2017,May,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.003628512854006785
PILBARA DISTRICT,Robbery,2017-05-01,2017,May,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.003628512854006785
SOUTH WEST DISTRICT,Robbery,2017-05-01,2017,May,0,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0
SOUTH WEST DISTRICT,Robbery,2017-05-01,2017,May,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Robbery,2017-05-01,2017,May,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
WHEATBELT DISTRICT,Robbery,2017-05-01,2017,May,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Robbery,2017-06-01,2017,June,2,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0008057011412756667
ARMADALE DISTRICT,Robbery,2017-06-01,2017,June,10,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.004028505706378333
CANNINGTON DISTRICT,Robbery,2017-06-01,2017,June,2,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0009157047950881594
CANNINGTON DISTRICT,Robbery,2017-06-01,2017,June,5,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0022892619877203984
FREMANTLE DISTRICT,Robbery,2017-06-01,2017,June,1,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.00035701662626428515
FREMANTLE DISTRICT,Robbery,2017-06-01,2017,June,10,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-06-01,2017,June,0,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-06-01,2017,June,2,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Robbery,2017-06-01,2017,June,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
GREAT SOUTHERN DISTRICT,Robbery,2017-06-01,2017,June,1,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Robbery,2017-06-01,2017,June,2,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0005418380229414219
JOONDALUP DISTRICT,Robbery,2017-06-01,2017,June,9,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0024382711032363987
KIMBERLEY DISTRICT,Robbery,2017-06-01,2017,June,0,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0
KIMBERLEY DISTRICT,Robbery,2017-06-01,2017,June,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Robbery,2017-06-01,2017,June,1,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.000344923927027894
MANDURAH DISTRICT,Robbery,2017-06-01,2017,June,7,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.002414467489195258
MID WEST-GASCOYNE DISTRICT,Robbery,2017-06-01,2017,June,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Robbery,2017-06-01,2017,June,4,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.00658317012557397
MIDLAND DISTRICT,Robbery,2017-06-01,2017,June,0,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0
MIDLAND DISTRICT,Robbery,2017-06-01,2017,June,3,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0011956859650381424
MIRRABOOKA DISTRICT,Robbery,2017-06-01,2017,June,4,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0013529419723188071
MIRRABOOKA DISTRICT,Robbery,2017-06-01,2017,June,12,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.004058825916956422
PERTH DISTRICT,Robbery,2017-06-01,2017,June,0,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0
PERTH DISTRICT,Robbery,2017-06-01,2017,June,8,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0057522092078488895
PILBARA DISTRICT,Robbery,2017-06-01,2017,June,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.003628512854006785
PILBARA DISTRICT,Robbery,2017-06-01,2017,June,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0
SOUTH WEST DISTRICT,Robbery,2017-06-01,2017,June,0,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0
SOUTH WEST DISTRICT,Robbery,2017-06-01,2017,June,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Robbery,2017-06-01,2017,June,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
WHEATBELT DISTRICT,Robbery,2017-06-01,2017,June,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Robbery,2017-07-01,2017,July,1,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0004028505706378333
ARMADALE DISTRICT,Robbery,2017-07-01,2017,July,8,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0032228045651026666
CANNINGTON DISTRICT,Robbery,2017-07-01,2017,July,1,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0004578523975440797
CANNINGTON DISTRICT,Robbery,2017-07-01,2017,July,8,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0036628191803526377
FREMANTLE DISTRICT,Robbery,2017-07-01,2017,July,1,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.00035701662626428515
FREMANTLE DISTRICT,Robbery,2017-07-01,2017,July,8,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0028561330101142812
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-07-01,2017,July,2,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.003796146910885451
GOLDFIELDS-ESPERANCE DISTRICT,Robbery,2017-07-01,2017,July,2,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Robbery,2017-07-01,2017,July,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
GREAT SOUTHERN DISTRICT,Robbery,2017-07-01,2017,July,1,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Robbery,2017-07-01,2017,July,3,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0008127570344121329
JOONDALUP DISTRICT,Robbery,2017-07-01,2017,July,5,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0013545950573535547
KIMBERLEY DISTRICT,Robbery,2017-07-01,2017,July,0,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0
KIMBERLEY DISTRICT,Robbery,2017-07-01,2017,July,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Robbery,2017-07-01,2017,July,2,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.000689847854055788
MANDURAH DISTRICT,Robbery,2017-07-01,2017,July,11,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0037941631973068338
MID WEST-GASCOYNE DISTRICT,Robbery,2017-07-01,2017,July,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Robbery,2017-07-01,2017,July,7,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.011520547719754448
MIDLAND DISTRICT,Robbery,2017-07-01,2017,July,1,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00039856198834604744
MIDLAND DISTRICT,Robbery,2017-07-01,2017,July,6,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.002391371930076285
MIRRABOOKA DISTRICT,Robbery,2017-07-01,2017,July,0,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0
MIRRABOOKA DISTRICT,Robbery,2017-07-01,2017,July,10,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.003382354930797018
PERTH DISTRICT,Robbery,2017-07-01,2017,July,0,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0
PERTH DISTRICT,Robbery,2017-07-01,2017,July,8,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0057522092078488895
PILBARA DISTRICT,Robbery,2017-07-01,2017,July,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0
PILBARA DISTRICT,Robbery,2017-07-01,2017,July,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0018142564270033925
