District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
MIDLAND DISTRICT,Stealing of Motor Vehicle,2016-05-01,2016,May,56,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.022319471347378658
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2016-05-01,2016,May,82,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.027735310432535548
PERTH DISTRICT,Stealing of Motor Vehicle,2016-05-01,2016,May,38,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.027322993737282225
PILBARA DISTRICT,Stealing of Motor Vehicle,2016-05-01,2016,May,29,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.05261343638309838
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2016-05-01,2016,May,20,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.010596363328105794
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2016-05-01,2016,May,13,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.02324043119938502
ARMADALE DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,65,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.026185287091459165
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,81,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.03708604420107046
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,66,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.02356309733344282
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,19,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03606339565341179
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,8,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.009600384015360616
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,69,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.018693411791479056
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,13,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.03704548045138493
MANDURAH DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,82,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.02828376201628731
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,16,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.02633268050229588
MIDLAND DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,46,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.018333851463918183
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,83,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.02807354592561525
PERTH DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,26,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.01869467992550889
PILBARA DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,13,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.023585333551044103
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,29,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.015364726825753402
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2016-06-01,2016,June,10,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01787725476875771
ARMADALE DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,56,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.022559631955718664
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,78,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.035712487008438216
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,50,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.017850831313214258
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,20,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03796146910885451
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,9,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.010800432017280691
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,48,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.013004112550594126
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,34,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.09688817964208365
MANDURAH DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,67,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0231099031108689
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,14,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.023041095439508896
MIDLAND DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,56,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.022319471347378658
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,74,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.025029426487897934
PERTH DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,49,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.035232281398074446
PILBARA DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,14,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.025399589978047494
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,29,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.015364726825753402
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2016-07-01,2016,July,12,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.021452705722509253
ARMADALE DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,66,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.026588137662097
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,80,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.036628191803526375
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,56,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.01999293107079997
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,19,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03606339565341179
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,8,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.009600384015360616
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,61,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.01652605969971337
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,36,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.10258748432691212
MANDURAH DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,60,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.020695435621673638
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,20,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03291585062786985
MIDLAND DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,46,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.018333851463918183
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,83,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.02807354592561525
PERTH DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,34,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.02444688913335778
PILBARA DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,16,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.02902810283205428
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,31,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01642436315856398
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2016-08-01,2016,August,8,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.014301803815006167
ARMADALE DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,69,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0277966893740105
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,78,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.035712487008438216
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,50,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.017850831313214258
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,18,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03416532219796906
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,9,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.010800432017280691
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,69,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.018693411791479056
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,30,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.08548957027242676
MANDURAH DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,87,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.030008381651426778
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,11,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.018103717845328417
MIDLAND DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,55,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.02192090935903261
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,72,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.02435295550173853
PERTH DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,39,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.028042019888263336
PILBARA DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,21,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.03809938496707124
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,36,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01907345399059043
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2016-09-01,2016,September,9,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.016089529291881937
ARMADALE DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,79,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.031825195080388835
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,95,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.04349597776668757
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,63,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.022492047454649965
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,18,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03416532219796906
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,9,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.010800432017280691
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,58,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.015713302665301236
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,75,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.2137239256810669
MANDURAH DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,103,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.03552716448387308
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,23,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.037853228222050325
MIDLAND DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,54,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.021522347370686562
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,81,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.027397074939455847
PERTH DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,34,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.02444688913335778
PILBARA DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,37,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.06712748779912552
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,35,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01854363582418514
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2016-10-01,2016,October,10,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01787725476875771
ARMADALE DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,79,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.031825195080388835
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,86,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.03937530618879086
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,60,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.02142099757585711
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,24,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.045553762930625415
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,12,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.014400576023040922
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,78,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.021131682894715453
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,39,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.11113644135415479
MANDURAH DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,100,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0344923927027894
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,11,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.018103717845328417
MIDLAND DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,76,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.030290711114299606
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,72,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.02435295550173853
PERTH DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,43,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.030918124492187782
PILBARA DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,17,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.03084235925905767
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,27,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.014305090492942821
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2016-11-01,2016,November,10,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01787725476875771
ARMADALE DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,67,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.026990988232734832
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,99,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.04532738735686389
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,63,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.022492047454649965
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,17,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03226724874252634
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,10,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.012000480019200769
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,55,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.014900545630889103
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,22,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.06269235153311296
MANDURAH DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,93,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.03207792521359414
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,13,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.021395302908115404
MIDLAND DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,63,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.02510940526580099
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,77,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.026044132967137038
PERTH DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,40,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.028761046039244446
PILBARA DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,29,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.05261343638309838
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,29,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.015364726825753402
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2016-12-01,2016,December,15,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.026815882153136565
ARMADALE DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,88,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.03545085021612933
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,92,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.04212242057405533
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,71,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.025348180464764246
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,23,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.04365568947518269
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,10,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.012000480019200769
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,66,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.017880654757066922
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,35,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.09973783198449789
MANDURAH DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,107,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.03690686019198466
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,18,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.029624265565082866
MIDLAND DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,60,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.02391371930076285
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,94,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.03179413634949197
PERTH DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,43,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.030918124492187782
PILBARA DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,37,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.06712748779912552
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,47,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.024901453821048615
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2017-01-01,2017,January,7,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.012514078338130397
ARMADALE DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,65,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.026185287091459165
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,72,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.03296537262317374
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,65,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.023206080707178535
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,26,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.049349909841510865
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,11,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.013200528021120846
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,53,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.01435870760794768
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,26,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.07409096090276986
MANDURAH DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,82,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.02828376201628731
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,25,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.041144813284837316
MIDLAND DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,46,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.018333851463918183
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,75,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.025367661980977636
PERTH DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,36,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.025884941435320004
PILBARA DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,37,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.06712748779912552
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,26,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.013775272326537531
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2017-02-01,2017,February,5,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.008938627384378854
ARMADALE DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,69,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0277966893740105
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,63,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.028844701045277022
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,66,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.02356309733344282
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,12,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.022776881465312707
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,14,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.016800672026881076
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,60,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.01625514068824266
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,22,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.06269235153311296
MANDURAH DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,71,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.024489598818980475
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,29,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.04772798341041128
MIDLAND DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,61,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.024312281289108895
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,72,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.02435295550173853
PERTH DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,41,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.02948007219022556
PILBARA DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,23,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.041727897821078025
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,32,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01695418132496927
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2017-03-01,2017,March,11,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01966498024563348
ARMADALE DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,50,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.020142528531891666
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,53,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.024266177069836223
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,47,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.016779781434421402
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,27,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.05124798329695359
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,8,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.009600384015360616
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,40,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.010836760458828438
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,24,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.06839165621794141
MANDURAH DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,66,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.022764979183841003
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,16,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.02633268050229588
MIDLAND DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,59,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0235151573124168
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,73,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.024691190994818233
PERTH DISTRICT,Stealing of Motor Vehicle,2017-04-01,2017,April,39,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.028042019888263336
