District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,7,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.002789933918422332
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,4,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0015942479533841898
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,1,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0003382354930797018
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
PERTH DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,1,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0007190261509811112
PILBARA DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
PILBARA DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0035754509537515417
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-05-01,2014,May,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.005363176430627313
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,4,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0016114022825513333
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,3,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0012085517119135
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,3,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0013735571926322392
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,6,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.002142099757585711
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,1,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0018980734554427255
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,2,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,6,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.007200288011520461
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,2,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,14,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0037928661605899534
JOONDALUP DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,2,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0005418380229414219
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,2,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0056993046848284505
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,26,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.008968022102725244
MANDURAH DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,2,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.000689847854055788
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,4,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.00658317012557397
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,4,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.00658317012557397
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,4,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0015942479533841898
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,2,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0007971239766920949
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,11,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.00372059042387672
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,6,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.002029412958478211
PERTH DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.005363176430627313
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-06-01,2014,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,12,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.004834206847654
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,5,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0020142528531891667
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,2,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0009157047950881594
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,9,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0032131496363785664
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,4,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.007592293821770902
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,3,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.005694220366328177
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,2,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.002400096003840154
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,2,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,11,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0029801091261778207
JOONDALUP DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,1,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00027091901147071094
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,5,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.014248261712071126
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,2,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0056993046848284505
MANDURAH DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,9,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.003104315343251046
MANDURAH DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,3,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.001034771781083682
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,6,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.009874755188360954
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,4,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.00658317012557397
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,2,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0007971239766920949
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,2,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0006764709861594036
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,1,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0003382354930797018
PERTH DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,1,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0007190261509811112
PERTH DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.005442769281010177
PILBARA DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,1,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0017877254768757709
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-07-01,2014,July,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,15,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0060427585595675
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,5,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0020142528531891667
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,10,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.004578523975440797
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,2,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0009157047950881594
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,3,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0010710498787928555
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,2,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,3,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.005694220366328177
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,7,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.008400336013440538
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
JOONDALUP DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,9,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0024382711032363987
JOONDALUP DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,3,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0008127570344121329
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,4,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.011398609369656901
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
MANDURAH DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,14,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.004828934978390516
MANDURAH DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,7,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002414467489195258
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,5,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.008228962656967462
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,2,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.003291585062786985
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,10,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.003985619883460475
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,2,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0007971239766920949
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,6,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.002029412958478211
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,2,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0006764709861594036
PERTH DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,1,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0007190261509811112
PILBARA DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.00725702570801357
PILBARA DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.00725702570801357
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,3,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.001589454499215869
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.005363176430627313
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-08-01,2014,August,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,9,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0036256551357404998
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,5,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0020142528531891667
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,7,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.003204966782808558
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,14,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.004998232767699992
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,1,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.00035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,5,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.009490367277213628
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,3,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0036001440057602304
JOONDALUP DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,5,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0013545950573535547
JOONDALUP DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,1,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00027091901147071094
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,5,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.014248261712071126
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,3,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.008548957027242676
MANDURAH DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,25,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.00862309817569735
MANDURAH DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,7,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002414467489195258
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,6,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.009874755188360954
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,2,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.003291585062786985
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,4,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0015942479533841898
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,9,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0035870578951144273
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,8,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0027058839446376143
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,1,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0003382354930797018
PERTH DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,2,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0014380523019622224
PERTH DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PILBARA DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.003628512854006785
PILBARA DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.005363176430627313
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-09-01,2014,September,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0035754509537515417
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,12,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.004834206847654
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,6,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002417103423827
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,8,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0036628191803526377
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,2,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0009157047950881594
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,11,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.003927182888907137
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,3,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0010710498787928555
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,2,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.003796146910885451
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,2,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,4,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.004800192007680308
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,4,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0010836760458828437
JOONDALUP DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,1,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00027091901147071094
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,6,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.017097914054485353
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,3,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.008548957027242676
MANDURAH DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,11,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0037941631973068338
MANDURAH DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,2,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.000689847854055788
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,6,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.009874755188360954
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,5,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.008228962656967462
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,11,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.004384181871806522
MIDLAND DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,3,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0011956859650381424
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,4,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0013529419723188071
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,3,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0010147064792391054
PERTH DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,4,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0028761046039244447
PERTH DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,1,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0007190261509811112
PILBARA DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
PILBARA DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,5,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0026490908320264484
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0017877254768757709
WHEATBELT DISTRICT,Threatening Behaviour (Family),2014-10-01,2014,October,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-11-01,2014,November,32,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.012891218260410666
ARMADALE DISTRICT,Threatening Behaviour (Family),2014-11-01,2014,November,7,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.002819953994464833
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-11-01,2014,November,10,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.004578523975440797
CANNINGTON DISTRICT,Threatening Behaviour (Family),2014-11-01,2014,November,3,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0013735571926322392
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-11-01,2014,November,12,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.004284199515171422
FREMANTLE DISTRICT,Threatening Behaviour (Family),2014-11-01,2014,November,2,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-11-01,2014,November,4,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.007592293821770902
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2014-11-01,2014,November,2,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.003796146910885451
