District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
WHEATBELT DISTRICT,Regulated Weapons Offences,2007-05-01,2007,May,6,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.010726352861254626
ARMADALE DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,19,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.007654160842118833
CANNINGTON DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,29,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.013277719528778311
FREMANTLE DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,27,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.009639448909135699
GOLDFIELDS-ESPERANCE DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,11,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.020878808009869982
GREAT SOUTHERN DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,4,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.004800192007680308
JOONDALUP DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,18,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.004876542206472797
KIMBERLEY DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,6,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.017097914054485353
MANDURAH DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,17,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.005863706759474198
MID WEST-GASCOYNE DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,4,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.00658317012557397
MIDLAND DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,27,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.010761173685343281
MIRRABOOKA DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,15,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.005073532396195527
PERTH DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,24,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01725662762354667
PILBARA DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.009071282135016963
SOUTH WEST DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,12,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.006357817996863476
