District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2016-11-01,2016,November,19,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03606339565341179
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2016-11-01,2016,November,33,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.06263642402960995
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2016-11-01,2016,November,13,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.024674954920755433
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2016-11-01,2016,November,11,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.013200528021120846
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2016-11-01,2016,November,17,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.02040081603264131
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2016-11-01,2016,November,4,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.004800192007680308
JOONDALUP DISTRICT,Assault (Non-Family),2016-11-01,2016,November,23,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006231137263826352
JOONDALUP DISTRICT,Assault (Non-Family),2016-11-01,2016,November,44,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.011920436504711283
JOONDALUP DISTRICT,Assault (Non-Family),2016-11-01,2016,November,7,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0018964330802949767
KIMBERLEY DISTRICT,Assault (Non-Family),2016-11-01,2016,November,22,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.06269235153311296
KIMBERLEY DISTRICT,Assault (Non-Family),2016-11-01,2016,November,20,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.056993046848284504
KIMBERLEY DISTRICT,Assault (Non-Family),2016-11-01,2016,November,3,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.008548957027242676
MANDURAH DISTRICT,Assault (Non-Family),2016-11-01,2016,November,29,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.010002793883808926
MANDURAH DISTRICT,Assault (Non-Family),2016-11-01,2016,November,64,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.022075131329785214
MANDURAH DISTRICT,Assault (Non-Family),2016-11-01,2016,November,9,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.003104315343251046
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2016-11-01,2016,November,18,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.029624265565082866
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2016-11-01,2016,November,36,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.05924853113016573
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2016-11-01,2016,November,5,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.008228962656967462
MIDLAND DISTRICT,Assault (Non-Family),2016-11-01,2016,November,31,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.012355421638727472
MIDLAND DISTRICT,Assault (Non-Family),2016-11-01,2016,November,62,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.024710843277454944
MIDLAND DISTRICT,Assault (Non-Family),2016-11-01,2016,November,3,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0011956859650381424
MIRRABOOKA DISTRICT,Assault (Non-Family),2016-11-01,2016,November,19,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.006426474368514334
MIRRABOOKA DISTRICT,Assault (Non-Family),2016-11-01,2016,November,43,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.014544126202427178
MIRRABOOKA DISTRICT,Assault (Non-Family),2016-11-01,2016,November,10,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.003382354930797018
PERTH DISTRICT,Assault (Non-Family),2016-11-01,2016,November,57,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.04098449060592334
PERTH DISTRICT,Assault (Non-Family),2016-11-01,2016,November,60,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.04314156905886667
PERTH DISTRICT,Assault (Non-Family),2016-11-01,2016,November,19,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.013661496868641113
PILBARA DISTRICT,Assault (Non-Family),2016-11-01,2016,November,22,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.039913641394074634
PILBARA DISTRICT,Assault (Non-Family),2016-11-01,2016,November,25,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.045356410675084814
PILBARA DISTRICT,Assault (Non-Family),2016-11-01,2016,November,8,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.01451405141602714
SOUTH WEST DISTRICT,Assault (Non-Family),2016-11-01,2016,November,17,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.009006908828889925
SOUTH WEST DISTRICT,Assault (Non-Family),2016-11-01,2016,November,33,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.01748399949137456
SOUTH WEST DISTRICT,Assault (Non-Family),2016-11-01,2016,November,3,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.001589454499215869
WHEATBELT DISTRICT,Assault (Non-Family),2016-11-01,2016,November,8,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.014301803815006167
WHEATBELT DISTRICT,Assault (Non-Family),2016-11-01,2016,November,24,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.042905411445018506
WHEATBELT DISTRICT,Assault (Non-Family),2016-11-01,2016,November,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,40,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.016114022825513333
ARMADALE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,59,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.023768183667632167
ARMADALE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,2,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0008057011412756667
CANNINGTON DISTRICT,Assault (Non-Family),2016-12-01,2016,December,35,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01602483391404279
CANNINGTON DISTRICT,Assault (Non-Family),2016-12-01,2016,December,55,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.025181881864924385
CANNINGTON DISTRICT,Assault (Non-Family),2016-12-01,2016,December,2,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0009157047950881594
FREMANTLE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,34,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.012138565292985695
FREMANTLE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,59,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.021063980949592824
FREMANTLE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,11,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.003927182888907137
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,23,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.04365568947518269
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,23,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.04365568947518269
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,11,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.020878808009869982
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2016-12-01,2016,December,6,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.007200288011520461
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2016-12-01,2016,December,24,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.028801152046081843
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2016-12-01,2016,December,3,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0036001440057602304
JOONDALUP DISTRICT,Assault (Non-Family),2016-12-01,2016,December,31,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.008398489355592039
JOONDALUP DISTRICT,Assault (Non-Family),2016-12-01,2016,December,44,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.011920436504711283
JOONDALUP DISTRICT,Assault (Non-Family),2016-12-01,2016,December,4,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0010836760458828437
KIMBERLEY DISTRICT,Assault (Non-Family),2016-12-01,2016,December,20,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.056993046848284504
KIMBERLEY DISTRICT,Assault (Non-Family),2016-12-01,2016,December,25,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.07124130856035564
KIMBERLEY DISTRICT,Assault (Non-Family),2016-12-01,2016,December,9,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.02564687108172803
MANDURAH DISTRICT,Assault (Non-Family),2016-12-01,2016,December,42,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.014486804935171547
MANDURAH DISTRICT,Assault (Non-Family),2016-12-01,2016,December,87,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.030008381651426778
MANDURAH DISTRICT,Assault (Non-Family),2016-12-01,2016,December,10,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.00344923927027894
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,19,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.03127005809647636
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,29,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.04772798341041128
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2016-12-01,2016,December,5,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.008228962656967462
MIDLAND DISTRICT,Assault (Non-Family),2016-12-01,2016,December,24,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00956548772030514
MIDLAND DISTRICT,Assault (Non-Family),2016-12-01,2016,December,69,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.027500777195877273
MIDLAND DISTRICT,Assault (Non-Family),2016-12-01,2016,December,12,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00478274386015257
MIRRABOOKA DISTRICT,Assault (Non-Family),2016-12-01,2016,December,22,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.00744118084775344
MIRRABOOKA DISTRICT,Assault (Non-Family),2016-12-01,2016,December,45,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.015220597188586581
MIRRABOOKA DISTRICT,Assault (Non-Family),2016-12-01,2016,December,6,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.002029412958478211
PERTH DISTRICT,Assault (Non-Family),2016-12-01,2016,December,52,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.03738935985101778
PERTH DISTRICT,Assault (Non-Family),2016-12-01,2016,December,80,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.05752209207848889
PERTH DISTRICT,Assault (Non-Family),2016-12-01,2016,December,34,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.02444688913335778
PILBARA DISTRICT,Assault (Non-Family),2016-12-01,2016,December,24,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.043542154248081416
PILBARA DISTRICT,Assault (Non-Family),2016-12-01,2016,December,16,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.02902810283205428
PILBARA DISTRICT,Assault (Non-Family),2016-12-01,2016,December,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.009071282135016963
SOUTH WEST DISTRICT,Assault (Non-Family),2016-12-01,2016,December,18,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.009536726995295215
SOUTH WEST DISTRICT,Assault (Non-Family),2016-12-01,2016,December,34,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.01801381765777985
SOUTH WEST DISTRICT,Assault (Non-Family),2016-12-01,2016,December,4,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0021192726656211586
WHEATBELT DISTRICT,Assault (Non-Family),2016-12-01,2016,December,4,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.007150901907503083
WHEATBELT DISTRICT,Assault (Non-Family),2016-12-01,2016,December,12,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.021452705722509253
WHEATBELT DISTRICT,Assault (Non-Family),2016-12-01,2016,December,10,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.01787725476875771
ARMADALE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,39,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.015711172254875498
ARMADALE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,60,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.02417103423827
ARMADALE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,5,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0020142528531891667
CANNINGTON DISTRICT,Assault (Non-Family),2017-01-01,2017,January,30,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01373557192632239
CANNINGTON DISTRICT,Assault (Non-Family),2017-01-01,2017,January,46,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.021061210287027666
CANNINGTON DISTRICT,Assault (Non-Family),2017-01-01,2017,January,12,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.005494228770528957
FREMANTLE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,31,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.01106751541419284
FREMANTLE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,53,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.018921881192007113
FREMANTLE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,6,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.002142099757585711
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,24,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.045553762930625415
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,16,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03036917528708361
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,2,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2017-01-01,2017,January,6,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.007200288011520461
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2017-01-01,2017,January,15,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.018000720028801154
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2017-01-01,2017,January,8,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.009600384015360616
JOONDALUP DISTRICT,Assault (Non-Family),2017-01-01,2017,January,27,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.007314813309709196
JOONDALUP DISTRICT,Assault (Non-Family),2017-01-01,2017,January,42,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.01137859848176986
JOONDALUP DISTRICT,Assault (Non-Family),2017-01-01,2017,January,4,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0010836760458828437
KIMBERLEY DISTRICT,Assault (Non-Family),2017-01-01,2017,January,19,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.05414339450587028
KIMBERLEY DISTRICT,Assault (Non-Family),2017-01-01,2017,January,27,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.07694061324518409
KIMBERLEY DISTRICT,Assault (Non-Family),2017-01-01,2017,January,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
MANDURAH DISTRICT,Assault (Non-Family),2017-01-01,2017,January,42,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.014486804935171547
MANDURAH DISTRICT,Assault (Non-Family),2017-01-01,2017,January,62,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.021385283475729426
MANDURAH DISTRICT,Assault (Non-Family),2017-01-01,2017,January,4,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.001379695708111576
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,24,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.03949902075344382
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,32,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.05266536100459176
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2017-01-01,2017,January,9,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.014812132782541433
MIDLAND DISTRICT,Assault (Non-Family),2017-01-01,2017,January,32,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.012753983627073518
MIDLAND DISTRICT,Assault (Non-Family),2017-01-01,2017,January,53,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.021123785382340516
MIDLAND DISTRICT,Assault (Non-Family),2017-01-01,2017,January,5,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0019928099417302375
MIRRABOOKA DISTRICT,Assault (Non-Family),2017-01-01,2017,January,30,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.010147064792391055
MIRRABOOKA DISTRICT,Assault (Non-Family),2017-01-01,2017,January,68,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.023000013529419723
MIRRABOOKA DISTRICT,Assault (Non-Family),2017-01-01,2017,January,4,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0013529419723188071
PERTH DISTRICT,Assault (Non-Family),2017-01-01,2017,January,35,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.025165915284338893
PERTH DISTRICT,Assault (Non-Family),2017-01-01,2017,January,85,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.06111722283339445
PERTH DISTRICT,Assault (Non-Family),2017-01-01,2017,January,18,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.012942470717660002
PILBARA DISTRICT,Assault (Non-Family),2017-01-01,2017,January,31,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.05624194923710517
PILBARA DISTRICT,Assault (Non-Family),2017-01-01,2017,January,13,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.023585333551044103
PILBARA DISTRICT,Assault (Non-Family),2017-01-01,2017,January,10,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.018142564270033926
SOUTH WEST DISTRICT,Assault (Non-Family),2017-01-01,2017,January,11,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.005827999830458187
SOUTH WEST DISTRICT,Assault (Non-Family),2017-01-01,2017,January,34,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.01801381765777985
SOUTH WEST DISTRICT,Assault (Non-Family),2017-01-01,2017,January,2,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0010596363328105793
WHEATBELT DISTRICT,Assault (Non-Family),2017-01-01,2017,January,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.008938627384378854
WHEATBELT DISTRICT,Assault (Non-Family),2017-01-01,2017,January,7,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.012514078338130397
WHEATBELT DISTRICT,Assault (Non-Family),2017-01-01,2017,January,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.008938627384378854
ARMADALE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,35,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.014099769972324165
ARMADALE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,53,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.021351080243805165
ARMADALE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,8,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0032228045651026666
CANNINGTON DISTRICT,Assault (Non-Family),2017-02-01,2017,February,22,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.010072752745969754
CANNINGTON DISTRICT,Assault (Non-Family),2017-02-01,2017,February,53,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.024266177069836223
CANNINGTON DISTRICT,Assault (Non-Family),2017-02-01,2017,February,2,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0009157047950881594
FREMANTLE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,28,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.009996465535399984
FREMANTLE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,56,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.01999293107079997
FREMANTLE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,5,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0017850831313214258
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,20,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03796146910885451
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,16,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.03036917528708361
GOLDFIELDS-ESPERANCE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,3,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.005694220366328177
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2017-02-01,2017,February,8,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.009600384015360616
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2017-02-01,2017,February,17,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.02040081603264131
GREAT SOUTHERN DISTRICT,Assault (Non-Family),2017-02-01,2017,February,2,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Assault (Non-Family),2017-02-01,2017,February,25,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006772975286767774
JOONDALUP DISTRICT,Assault (Non-Family),2017-02-01,2017,February,40,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.010836760458828438
JOONDALUP DISTRICT,Assault (Non-Family),2017-02-01,2017,February,3,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0008127570344121329
KIMBERLEY DISTRICT,Assault (Non-Family),2017-02-01,2017,February,14,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.03989513279379915
KIMBERLEY DISTRICT,Assault (Non-Family),2017-02-01,2017,February,12,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.034195828108970705
KIMBERLEY DISTRICT,Assault (Non-Family),2017-02-01,2017,February,6,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.017097914054485353
MANDURAH DISTRICT,Assault (Non-Family),2017-02-01,2017,February,27,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.009312946029753138
MANDURAH DISTRICT,Assault (Non-Family),2017-02-01,2017,February,75,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.025869294527092048
MANDURAH DISTRICT,Assault (Non-Family),2017-02-01,2017,February,2,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.000689847854055788
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,15,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.024686887970902387
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,23,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.037853228222050325
MID WEST-GASCOYNE DISTRICT,Assault (Non-Family),2017-02-01,2017,February,7,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.011520547719754448
MIDLAND DISTRICT,Assault (Non-Family),2017-02-01,2017,February,35,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.013949669592111661
MIDLAND DISTRICT,Assault (Non-Family),2017-02-01,2017,February,56,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.022319471347378658
MIDLAND DISTRICT,Assault (Non-Family),2017-02-01,2017,February,4,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0015942479533841898
MIRRABOOKA DISTRICT,Assault (Non-Family),2017-02-01,2017,February,21,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.007102945354673738
MIRRABOOKA DISTRICT,Assault (Non-Family),2017-02-01,2017,February,50,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.01691177465398509
MIRRABOOKA DISTRICT,Assault (Non-Family),2017-02-01,2017,February,3,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0010147064792391054
PERTH DISTRICT,Assault (Non-Family),2017-02-01,2017,February,47,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.033794229096112224
PERTH DISTRICT,Assault (Non-Family),2017-02-01,2017,February,86,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.061836248984375564
PERTH DISTRICT,Assault (Non-Family),2017-02-01,2017,February,11,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.007909287660792224
PILBARA DISTRICT,Assault (Non-Family),2017-02-01,2017,February,15,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.02721384640505089
PILBARA DISTRICT,Assault (Non-Family),2017-02-01,2017,February,19,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.03447087211306446
PILBARA DISTRICT,Assault (Non-Family),2017-02-01,2017,February,11,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.019956820697037317
SOUTH WEST DISTRICT,Assault (Non-Family),2017-02-01,2017,February,17,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.009006908828889925
SOUTH WEST DISTRICT,Assault (Non-Family),2017-02-01,2017,February,38,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.020133090323401007
SOUTH WEST DISTRICT,Assault (Non-Family),2017-02-01,2017,February,3,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.001589454499215869
WHEATBELT DISTRICT,Assault (Non-Family),2017-02-01,2017,February,9,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.016089529291881937
WHEATBELT DISTRICT,Assault (Non-Family),2017-02-01,2017,February,12,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.021452705722509253
WHEATBELT DISTRICT,Assault (Non-Family),2017-02-01,2017,February,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0035754509537515417
ARMADALE DISTRICT,Assault (Non-Family),2017-03-01,2017,March,30,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.012085517119135
ARMADALE DISTRICT,Assault (Non-Family),2017-03-01,2017,March,54,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.021753930814443
ARMADALE DISTRICT,Assault (Non-Family),2017-03-01,2017,March,2,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0008057011412756667
CANNINGTON DISTRICT,Assault (Non-Family),2017-03-01,2017,March,28,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.012819867131234232
CANNINGTON DISTRICT,Assault (Non-Family),2017-03-01,2017,March,56,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.025639734262468464
