District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2014-09-01,2014,September,15,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.007947272496079346
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2014-09-01,2014,September,5,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0026490908320264484
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2014-09-01,2014,September,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.008938627384378854
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2014-09-01,2014,September,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,19,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.007654160842118833
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,6,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.002417103423827
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,41,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.018771948299307267
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,4,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0018314095901763188
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,18,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.006426299272757133
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,8,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0028561330101142812
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,5,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.009490367277213628
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,1,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0018980734554427255
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,15,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.018000720028801154
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,1,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,23,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006231137263826352
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,1,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.00027091901147071094
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,21,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.007243402467585773
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,3,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.001034771781083682
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,11,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.018103717845328417
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,5,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.008228962656967462
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,12,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00478274386015257
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,3,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0011956859650381424
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,21,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.007102945354673738
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,3,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0010147064792391054
PERTH DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,17,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01222344456667889
PERTH DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,2,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0014380523019622224
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,13,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.023585333551044103
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,22,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.011655999660916374
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,5,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0026490908320264484
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0017877254768757709
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2014-10-01,2014,October,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.008938627384378854
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,16,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.006445609130205333
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,2,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0008057011412756667
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,60,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.02747114385264478
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,3,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0013735571926322392
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,26,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.009282432282871414
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,7,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.002499116383849996
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,7,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.013286514188099079
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,2,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,16,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.01920076803072123
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,1,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,24,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006502056275297063
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,3,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0008127570344121329
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,2,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0056993046848284505
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,2,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0056993046848284505
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,34,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.011727413518948395
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,2,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.000689847854055788
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,6,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.009874755188360954
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,1,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0016457925313934924
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,20,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00797123976692095
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,4,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0015942479533841898
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,21,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.007102945354673738
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,1,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0003382354930797018
PERTH DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,20,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.014380523019622223
PERTH DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,1,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0007190261509811112
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,6,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.010885538562020354
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.009071282135016963
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,12,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.006357817996863476
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0035754509537515417
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2014-11-01,2014,November,4,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.007150901907503083
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,14,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.005639907988929666
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,6,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.002417103423827
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,35,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01602483391404279
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,6,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0027471143852644785
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,17,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.006069282646492848
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,2,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,7,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.013286514188099079
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,0,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,6,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.007200288011520461
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,1,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,55,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.014900545630889103
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,4,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0010836760458828437
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,3,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.008548957027242676
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,2,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0056993046848284505
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,18,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.006208630686502092
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,2,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.000689847854055788
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,5,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.008228962656967462
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,18,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.007174115790228855
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,8,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0031884959067683795
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,23,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.007779416340833142
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,2,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0006764709861594036
PERTH DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,24,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01725662762354667
PERTH DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,0,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,11,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.019956820697037317
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,13,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.006887636163268766
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,5,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0026490908320264484
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2014-12-01,2014,December,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,12,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.004834206847654
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,4,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0016114022825513333
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,33,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01510912911895463
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,6,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0027471143852644785
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,26,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.009282432282871414
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,5,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0017850831313214258
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,3,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.005694220366328177
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,1,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0018980734554427255
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,6,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.007200288011520461
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,18,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.004876542206472797
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,5,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0013545950573535547
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,3,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.008548957027242676
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,2,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0056993046848284505
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,34,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.011727413518948395
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,6,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.002069543562167364
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,8,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.01316634025114794
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,1,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0016457925313934924
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,16,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.006376991813536759
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,0,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,19,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.006426474368514334
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,4,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0013529419723188071
PERTH DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,34,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.02444688913335778
PERTH DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,3,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0021570784529433337
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,11,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.019956820697037317
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.009071282135016963
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,25,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.013245454160132243
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2015-01-01,2015,January,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,36,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.014502620542961999
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,2,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0008057011412756667
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,55,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.025181881864924385
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,6,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0027471143852644785
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,28,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.009996465535399984
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,1,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.00035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,5,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.009490367277213628
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,1,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0018980734554427255
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,5,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.006000240009600384
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,2,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,26,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0070438942982384845
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,6,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0016255140688242657
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,10,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.00344923927027894
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,0,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,8,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.01316634025114794
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,2,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.003291585062786985
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,23,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.009166925731959092
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,6,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.002391371930076285
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,30,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.010147064792391055
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,2,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0006764709861594036
PERTH DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,29,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.020851758378452226
PERTH DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,1,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0007190261509811112
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,15,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.02721384640505089
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,21,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.011126181494511084
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,3,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.001589454499215869
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,13,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.02324043119938502
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2015-02-01,2015,February,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2015-03-01,2015,March,20,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.008057011412756667
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2015-03-01,2015,March,7,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.002819953994464833
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2015-03-01,2015,March,46,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.021061210287027666
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2015-03-01,2015,March,5,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0022892619877203984
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2015-03-01,2015,March,29,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.01035348216166427
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2015-03-01,2015,March,7,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.002499116383849996
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2015-03-01,2015,March,6,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.011388440732656354
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2015-03-01,2015,March,2,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.003796146910885451
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2015-03-01,2015,March,6,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.007200288011520461
