District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
SOUTH WEST DISTRICT,Property Damage,2017-06-01,2017,June,26,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.013775272326537531
SOUTH WEST DISTRICT,Property Damage,2017-06-01,2017,June,108,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.057220361971771286
WHEATBELT DISTRICT,Property Damage,2017-06-01,2017,June,15,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.026815882153136565
WHEATBELT DISTRICT,Property Damage,2017-06-01,2017,June,31,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0554194897831489
ARMADALE DISTRICT,Property Damage,2017-07-01,2017,July,43,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.017322574537426833
ARMADALE DISTRICT,Property Damage,2017-07-01,2017,July,120,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.04834206847654
CANNINGTON DISTRICT,Property Damage,2017-07-01,2017,July,39,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.017856243504219108
CANNINGTON DISTRICT,Property Damage,2017-07-01,2017,July,174,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.07966631717266986
FREMANTLE DISTRICT,Property Damage,2017-07-01,2017,July,54,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.019278897818271398
FREMANTLE DISTRICT,Property Damage,2017-07-01,2017,July,239,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.08532697367716416
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-07-01,2017,July,36,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.06833064439593813
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-07-01,2017,July,63,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.11957862769289171
GREAT SOUTHERN DISTRICT,Property Damage,2017-07-01,2017,July,13,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.015600624024960999
GREAT SOUTHERN DISTRICT,Property Damage,2017-07-01,2017,July,73,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.08760350414016561
JOONDALUP DISTRICT,Property Damage,2017-07-01,2017,July,41,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.011107679470299149
JOONDALUP DISTRICT,Property Damage,2017-07-01,2017,July,120,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.03251028137648532
KIMBERLEY DISTRICT,Property Damage,2017-07-01,2017,July,16,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.045594437478627604
KIMBERLEY DISTRICT,Property Damage,2017-07-01,2017,July,82,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.23367149207796648
MANDURAH DISTRICT,Property Damage,2017-07-01,2017,July,49,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.016901272424366804
MANDURAH DISTRICT,Property Damage,2017-07-01,2017,July,205,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.07070940504071827
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-07-01,2017,July,27,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0444363983476243
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-07-01,2017,July,110,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.18103717845328418
MIDLAND DISTRICT,Property Damage,2017-07-01,2017,July,62,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.024710843277454944
MIDLAND DISTRICT,Property Damage,2017-07-01,2017,July,167,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.06655985205378992
MIRRABOOKA DISTRICT,Property Damage,2017-07-01,2017,July,42,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.014205890709347475
MIRRABOOKA DISTRICT,Property Damage,2017-07-01,2017,July,166,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0561470918512305
PERTH DISTRICT,Property Damage,2017-07-01,2017,July,26,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01869467992550889
PERTH DISTRICT,Property Damage,2017-07-01,2017,July,119,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.08556411196675223
PILBARA DISTRICT,Property Damage,2017-07-01,2017,July,23,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.041727897821078025
PILBARA DISTRICT,Property Damage,2017-07-01,2017,July,60,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.10885538562020355
SOUTH WEST DISTRICT,Property Damage,2017-07-01,2017,July,14,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.007417454329674056
SOUTH WEST DISTRICT,Property Damage,2017-07-01,2017,July,132,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.06993599796549824
WHEATBELT DISTRICT,Property Damage,2017-07-01,2017,July,19,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.033966784060639646
WHEATBELT DISTRICT,Property Damage,2017-07-01,2017,July,42,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.07508447002878238
ARMADALE DISTRICT,Property Damage,2017-08-01,2017,August,49,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.019739677961253834
ARMADALE DISTRICT,Property Damage,2017-08-01,2017,August,138,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.055593378748021
CANNINGTON DISTRICT,Property Damage,2017-08-01,2017,August,42,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01922980069685135
CANNINGTON DISTRICT,Property Damage,2017-08-01,2017,August,183,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.08378698875056659
FREMANTLE DISTRICT,Property Damage,2017-08-01,2017,August,73,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.026062213717292816
FREMANTLE DISTRICT,Property Damage,2017-08-01,2017,August,165,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.05890774333360705
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-08-01,2017,August,33,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.06263642402960995
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-08-01,2017,August,76,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.14425358261364715
GREAT SOUTHERN DISTRICT,Property Damage,2017-08-01,2017,August,6,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.007200288011520461
GREAT SOUTHERN DISTRICT,Property Damage,2017-08-01,2017,August,57,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.06840273610944438
JOONDALUP DISTRICT,Property Damage,2017-08-01,2017,August,35,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.009482165401474884
JOONDALUP DISTRICT,Property Damage,2017-08-01,2017,August,126,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.03413579544530958
KIMBERLEY DISTRICT,Property Damage,2017-08-01,2017,August,24,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.06839165621794141
KIMBERLEY DISTRICT,Property Damage,2017-08-01,2017,August,85,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.24222044910520915
MANDURAH DISTRICT,Property Damage,2017-08-01,2017,August,50,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0172461963513947
MANDURAH DISTRICT,Property Damage,2017-08-01,2017,August,210,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.07243402467585774
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-08-01,2017,August,25,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.041144813284837316
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-08-01,2017,August,137,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.22547357680090846
MIDLAND DISTRICT,Property Damage,2017-08-01,2017,August,36,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.01434823158045771
MIDLAND DISTRICT,Property Damage,2017-08-01,2017,August,137,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.054602992403408504
MIRRABOOKA DISTRICT,Property Damage,2017-08-01,2017,August,48,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.016235303667825687
MIRRABOOKA DISTRICT,Property Damage,2017-08-01,2017,August,179,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.06054415326126662
PERTH DISTRICT,Property Damage,2017-08-01,2017,August,24,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01725662762354667
PERTH DISTRICT,Property Damage,2017-08-01,2017,August,103,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.07405969355105445
PILBARA DISTRICT,Property Damage,2017-08-01,2017,August,26,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.047170667102088205
PILBARA DISTRICT,Property Damage,2017-08-01,2017,August,81,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.1469547705872748
SOUTH WEST DISTRICT,Property Damage,2017-08-01,2017,August,17,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.009006908828889925
SOUTH WEST DISTRICT,Property Damage,2017-08-01,2017,August,122,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.06463781630144534
WHEATBELT DISTRICT,Property Damage,2017-08-01,2017,August,23,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.041117685968142734
WHEATBELT DISTRICT,Property Damage,2017-08-01,2017,August,29,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.05184403882939736
ARMADALE DISTRICT,Property Damage,2017-09-01,2017,September,45,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0181282756787025
ARMADALE DISTRICT,Property Damage,2017-09-01,2017,September,129,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0519677236122805
CANNINGTON DISTRICT,Property Damage,2017-09-01,2017,September,41,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.018771948299307267
CANNINGTON DISTRICT,Property Damage,2017-09-01,2017,September,207,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0947754462916245
FREMANTLE DISTRICT,Property Damage,2017-09-01,2017,September,39,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.013923648424307121
FREMANTLE DISTRICT,Property Damage,2017-09-01,2017,September,181,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.06462000935383562
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-09-01,2017,September,45,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.08541330549492265
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-09-01,2017,September,93,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.17652083135617347
GREAT SOUTHERN DISTRICT,Property Damage,2017-09-01,2017,September,10,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.012000480019200769
GREAT SOUTHERN DISTRICT,Property Damage,2017-09-01,2017,September,62,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.07440297611904477
JOONDALUP DISTRICT,Property Damage,2017-09-01,2017,September,37,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.010024003424416306
JOONDALUP DISTRICT,Property Damage,2017-09-01,2017,September,156,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.04226336578943091
KIMBERLEY DISTRICT,Property Damage,2017-09-01,2017,September,21,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.059842699190698734
KIMBERLEY DISTRICT,Property Damage,2017-09-01,2017,September,109,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.3106121053231506
MANDURAH DISTRICT,Property Damage,2017-09-01,2017,September,47,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.01621142457031102
MANDURAH DISTRICT,Property Damage,2017-09-01,2017,September,197,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.06795001362449511
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-09-01,2017,September,53,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0872270041638551
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-09-01,2017,September,110,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.18103717845328418
MIDLAND DISTRICT,Property Damage,2017-09-01,2017,September,40,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0159424795338419
MIDLAND DISTRICT,Property Damage,2017-09-01,2017,September,154,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.06137854620529131
MIRRABOOKA DISTRICT,Property Damage,2017-09-01,2017,September,36,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.012176477750869266
MIRRABOOKA DISTRICT,Property Damage,2017-09-01,2017,September,168,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0568235628373899
PERTH DISTRICT,Property Damage,2017-09-01,2017,September,32,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.023008836831395558
PERTH DISTRICT,Property Damage,2017-09-01,2017,September,127,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.09131632117460112
PILBARA DISTRICT,Property Damage,2017-09-01,2017,September,29,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.05261343638309838
PILBARA DISTRICT,Property Damage,2017-09-01,2017,September,93,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.1687258477113155
SOUTH WEST DISTRICT,Property Damage,2017-09-01,2017,September,28,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.014834908659348112
SOUTH WEST DISTRICT,Property Damage,2017-09-01,2017,September,109,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.05775018013817658
WHEATBELT DISTRICT,Property Damage,2017-09-01,2017,September,22,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.03932996049126696
WHEATBELT DISTRICT,Property Damage,2017-09-01,2017,September,36,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.06435811716752775
ARMADALE DISTRICT,Property Damage,2017-10-01,2017,October,42,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.016919723966789
ARMADALE DISTRICT,Property Damage,2017-10-01,2017,October,181,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.07291595328544782
CANNINGTON DISTRICT,Property Damage,2017-10-01,2017,October,33,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01510912911895463
CANNINGTON DISTRICT,Property Damage,2017-10-01,2017,October,243,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.11125813260321137
FREMANTLE DISTRICT,Property Damage,2017-10-01,2017,October,57,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.020349947697064254
FREMANTLE DISTRICT,Property Damage,2017-10-01,2017,October,186,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.06640509248515704
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-10-01,2017,October,55,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.1043940400493499
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-10-01,2017,October,89,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.16892853753440257
GREAT SOUTHERN DISTRICT,Property Damage,2017-10-01,2017,October,9,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.010800432017280691
GREAT SOUTHERN DISTRICT,Property Damage,2017-10-01,2017,October,65,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.078003120124805
JOONDALUP DISTRICT,Property Damage,2017-10-01,2017,October,40,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.010836760458828438
JOONDALUP DISTRICT,Property Damage,2017-10-01,2017,October,137,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.037115904571487404
KIMBERLEY DISTRICT,Property Damage,2017-10-01,2017,October,27,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.07694061324518409
KIMBERLEY DISTRICT,Property Damage,2017-10-01,2017,October,119,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.3391086287472928
MANDURAH DISTRICT,Property Damage,2017-10-01,2017,October,57,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.019660663840589957
MANDURAH DISTRICT,Property Damage,2017-10-01,2017,October,272,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.09381930815158716
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-10-01,2017,October,26,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.04279060581623081
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-10-01,2017,October,109,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.1793913859218907
MIDLAND DISTRICT,Property Damage,2017-10-01,2017,October,68,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.027102215207531227
MIDLAND DISTRICT,Property Damage,2017-10-01,2017,October,156,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0621756701819834
MIRRABOOKA DISTRICT,Property Damage,2017-10-01,2017,October,43,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.014544126202427178
MIRRABOOKA DISTRICT,Property Damage,2017-10-01,2017,October,194,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.06561768565746215
PERTH DISTRICT,Property Damage,2017-10-01,2017,October,27,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01941370607649
PERTH DISTRICT,Property Damage,2017-10-01,2017,October,131,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.09419242577852556
PILBARA DISTRICT,Property Damage,2017-10-01,2017,October,41,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0743845135071391
PILBARA DISTRICT,Property Damage,2017-10-01,2017,October,62,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.11248389847421034
SOUTH WEST DISTRICT,Property Damage,2017-10-01,2017,October,40,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.021192726656211587
SOUTH WEST DISTRICT,Property Damage,2017-10-01,2017,October,131,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.06940617979909294
WHEATBELT DISTRICT,Property Damage,2017-10-01,2017,October,27,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.048268587875645814
WHEATBELT DISTRICT,Property Damage,2017-10-01,2017,October,53,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.09474945027441586
ARMADALE DISTRICT,Property Damage,2017-11-01,2017,November,41,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.016516873396151165
ARMADALE DISTRICT,Property Damage,2017-11-01,2017,November,163,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.06566464301396684
CANNINGTON DISTRICT,Property Damage,2017-11-01,2017,November,44,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.020145505491939508
CANNINGTON DISTRICT,Property Damage,2017-11-01,2017,November,187,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0856183983407429
FREMANTLE DISTRICT,Property Damage,2017-11-01,2017,November,64,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.02284906408091425
FREMANTLE DISTRICT,Property Damage,2017-11-01,2017,November,187,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.06676210911142133
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-11-01,2017,November,36,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.06833064439593813
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-11-01,2017,November,109,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.20689000664325707
GREAT SOUTHERN DISTRICT,Property Damage,2017-11-01,2017,November,16,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.01920076803072123
GREAT SOUTHERN DISTRICT,Property Damage,2017-11-01,2017,November,61,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.07320292811712469
JOONDALUP DISTRICT,Property Damage,2017-11-01,2017,November,26,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0070438942982384845
JOONDALUP DISTRICT,Property Damage,2017-11-01,2017,November,165,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.044701636892667304
KIMBERLEY DISTRICT,Property Damage,2017-11-01,2017,November,14,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.03989513279379915
KIMBERLEY DISTRICT,Property Damage,2017-11-01,2017,November,87,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.2479197537900376
MANDURAH DISTRICT,Property Damage,2017-11-01,2017,November,56,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.019315739913562065
MANDURAH DISTRICT,Property Damage,2017-11-01,2017,November,214,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.07381372038396931
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-11-01,2017,November,37,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.060894323661559224
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-11-01,2017,November,113,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.18597455604746466
MIDLAND DISTRICT,Property Damage,2017-11-01,2017,November,72,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.02869646316091542
MIDLAND DISTRICT,Property Damage,2017-11-01,2017,November,160,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0637699181353676
MIRRABOOKA DISTRICT,Property Damage,2017-11-01,2017,November,46,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.015558832681666284
MIRRABOOKA DISTRICT,Property Damage,2017-11-01,2017,November,202,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.06832356960209976
PERTH DISTRICT,Property Damage,2017-11-01,2017,November,21,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.015099549170603336
PERTH DISTRICT,Property Damage,2017-11-01,2017,November,112,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.08053092890988445
PILBARA DISTRICT,Property Damage,2017-11-01,2017,November,22,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.039913641394074634
PILBARA DISTRICT,Property Damage,2017-11-01,2017,November,76,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.13788348845225784
SOUTH WEST DISTRICT,Property Damage,2017-11-01,2017,November,23,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.012185817827321662
SOUTH WEST DISTRICT,Property Damage,2017-11-01,2017,November,134,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.07099563429830882
WHEATBELT DISTRICT,Property Damage,2017-11-01,2017,November,23,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.041117685968142734
WHEATBELT DISTRICT,Property Damage,2017-11-01,2017,November,46,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.08223537193628547
ARMADALE DISTRICT,Property Damage,2017-12-01,2017,December,59,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.023768183667632167
ARMADALE DISTRICT,Property Damage,2017-12-01,2017,December,130,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.05237057418291833
CANNINGTON DISTRICT,Property Damage,2017-12-01,2017,December,52,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.023808324672292144
CANNINGTON DISTRICT,Property Damage,2017-12-01,2017,December,192,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.08790766032846331
FREMANTLE DISTRICT,Property Damage,2017-12-01,2017,December,55,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.019635914444535683
FREMANTLE DISTRICT,Property Damage,2017-12-01,2017,December,183,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.06533404260636419
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-12-01,2017,December,46,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.08731137895036538
GOLDFIELDS-ESPERANCE DISTRICT,Property Damage,2017-12-01,2017,December,158,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.29989560595995063
GREAT SOUTHERN DISTRICT,Property Damage,2017-12-01,2017,December,15,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.018000720028801154
GREAT SOUTHERN DISTRICT,Property Damage,2017-12-01,2017,December,68,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.08160326413056523
JOONDALUP DISTRICT,Property Damage,2017-12-01,2017,December,47,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.012733193539123415
JOONDALUP DISTRICT,Property Damage,2017-12-01,2017,December,151,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.040908770732077354
KIMBERLEY DISTRICT,Property Damage,2017-12-01,2017,December,17,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.04844408982104183
KIMBERLEY DISTRICT,Property Damage,2017-12-01,2017,December,110,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.3134617576655648
MANDURAH DISTRICT,Property Damage,2017-12-01,2017,December,52,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.017936044205450488
MANDURAH DISTRICT,Property Damage,2017-12-01,2017,December,220,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.07588326394613668
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-12-01,2017,December,26,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.04279060581623081
MID WEST-GASCOYNE DISTRICT,Property Damage,2017-12-01,2017,December,106,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.1744540083277102
MIDLAND DISTRICT,Property Damage,2017-12-01,2017,December,50,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.019928099417302374
MIDLAND DISTRICT,Property Damage,2017-12-01,2017,December,172,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.06855266199552017
MIRRABOOKA DISTRICT,Property Damage,2017-12-01,2017,December,58,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.019617658598622707
MIRRABOOKA DISTRICT,Property Damage,2017-12-01,2017,December,183,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.061897095233585435
PERTH DISTRICT,Property Damage,2017-12-01,2017,December,30,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.021570784529433337
PERTH DISTRICT,Property Damage,2017-12-01,2017,December,163,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.11720126260992113
PILBARA DISTRICT,Property Damage,2017-12-01,2017,December,39,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.07075600065313231
PILBARA DISTRICT,Property Damage,2017-12-01,2017,December,92,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.1669115912843121
SOUTH WEST DISTRICT,Property Damage,2017-12-01,2017,December,29,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.015364726825753402
SOUTH WEST DISTRICT,Property Damage,2017-12-01,2017,December,116,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.06145890730301361
WHEATBELT DISTRICT,Property Damage,2017-12-01,2017,December,17,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.030391333106888106
WHEATBELT DISTRICT,Property Damage,2017-12-01,2017,December,34,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.06078266621377621
ARMADALE DISTRICT,Property Damage,2018-01-01,2018,January,52,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.020948229673167333
ARMADALE DISTRICT,Property Damage,2018-01-01,2018,January,140,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.05639907988929666
